,지역(대),지역(소),매장명,테마명,장르,난이도,시간,오픈일,최소인원,최대인원,메인사진,예약URL,내용,인원,추천율,유저_난이도,유저_활동성,유저_공포도
154,서울,노원,더메이즈 노원점,더 바틀샵 인 중계동,잠입/탈출,3.5,60,2018.3,2,6,http://themazenw.co.kr/data/room/13.jpg,http://themazenw.co.kr/theme/themaze/03/res01.php,"맥주 제조장으로 유명한 베네딕트 수도원에서 어린 시절을 보낸 나는
옥토버 광장의 보틀샵 <에일 슈바인>에서 소믈리에로 일하고 있다.

세계적인 맥주의 콜렉터로 유명한 슈바인 사장은
더바틀샵의 비밀 공간에서 지하조직과 암암리에 거래를 하고 있었고
비자금에 연루되어 체포와 동시에 압수수색 조치가 내려졌다.

1시간 뒤, 그들이 도착하기 전에
내가 찾던 베네딕트 수도원의 ‘라 사그라(LA SAGRA)’를
빼돌려야 한다.",1,0,0,0,0
155,경기/인천,수원,더메이즈 수원점,시크릿 바,감성,3.5,60,2016.10.,2,6,http://www.themazemalu.co.kr/data/room/10.jpg,http://www.themazemalu.co.kr/theme/themaze/03/res01.php,"워커홀릭이었던 시크릿 바의 주인. 일에서 큰 성공을 거두긴 했지만,
정작 자신의 병을 고칠 수 있는 시기를 놓쳐 죽음을 앞두게 된다.
남자는 죽기 직전에 ‘시크릿 바’를 만들어 자신의 기억을 새겨 놓기로 한다.

평생을 바쳐 사랑했던 두 여자!
세상에서 가장 큰 행복을 자신에게 안겨준 Mala와 Lara에게 주는 시크릿 바의 이야기.
그 남자가 남긴 ‘시크릿 바’의 비밀을 풀어보시길 바랍니다.",1,0,4.5,1,0.2
156,경기/인천,수원,더메이즈 수원점,백설공주,판타지,3.5,60,2016.10.,2,5,http://www.themazemalu.co.kr/data/room/9.jpg,http://www.themazemalu.co.kr/theme/themaze/03/res01.php,"정신을 잃고 깨어난 공주, 지난 며칠간의 일이 가물가물하다.
왕비를 피해 달아났고, 난쟁이들에게 도움을 받아 이곳에 도착했지만.

어쩐 일인지 이후에 일이 잘 생각나지 않는다. 분명 무슨 일이 있었던 것 같은데......
그러다 문득 집 안에서 발견한 작은 증거 하나, ‘탈출하라’는 메시지였다!

백설공주는 7명의 난쟁이들의 집에서 무사히 탈출하고, 왕자를 다시 만나게 될 수 있을까?",0,0,0,0,0
157,제주,제주,더메이즈 제주점,백록병원,추리,5,60,2016.12.24,2,5,http://www.themazex.co.kr/data/room/11.jpg,http://www.themazex.co.kr/theme/themaze/03/res01.php,"한라산 어딘가 사람들 발길이 잘 닫지 않는 곳에 자리하고 있다는 ‘백록 정신병원’.
이곳에 들어간 후 돌아온 사람이 없다는 소문만이 떠돌고 있다.

그리고 어느 날 정체모를 남자들에 의해 끌려오게 된 그 곳, 소문의 백록병원이었다.
백록병원의 원장은 1시간 동안 환자를 관찰 한 후 치료 여부를 결정한다고 말한다.
원장의 치료법이란 지금은 금지된 정신병 치료를 위한 '외과적 수술들'이라고 하는데....

당신은 백록병원의 원장의 감시를 이겨내고 백록병원을 탈출할 수 있을 것인가!",0,0,0,0,0
158,제주,제주,더메이즈 제주점,이도 와이너리,드라마,4,60,2016.12.24,2,5,http://www.themazex.co.kr/data/room/10.jpg,http://www.themazex.co.kr/theme/themaze/03/res01.php,"생각보다 나쁘지 않네.'

얼마 전 돌아가신 할머니가 남긴 와이너리는 다른 사람 손에 팔리게 되었다.
생전 나를 아껴주셨던 그분을 생각하며 와이너리를 살펴보기로 했다.

와이너리에 와 본 적이 없기에 별다른 추억은 없었고, 이 곳은 이제 한 시간 후 철거될 예정이다.
대충 훑어보고 나가려는 그 때, 와이너리의 문이 잠겨 열리지 않는다...

문을 열 도구를 찾기 위해 이곳저곳 살펴보는 도중 할머니가 남기신 듯한 쪽지를 발견하게 된다.
쪽지에 적힌 메시지를 따라가며 와이너리에 숨겨진 비밀을 알아가게 되는데!

당신은 와이너리의 비밀을 파헤치고 철거 전까지 이곳을 탈출할 수 있을 것인가!",0,0,0,0,0
159,제주,제주,더메이즈 제주점,만덕전,역사,3.5,60,2016.12.24,2,5,http://www.themazex.co.kr/data/room/9.jpg,http://www.themazex.co.kr/theme/themaze/03/res01.php,"때는 1793년, 몇 해 동안 이어진 큰 가뭄에 제주도에 사는 장씨네 쌀독은 밑바닥을 드러내고 말았다.
김씨네, 이씨네, 박씨네 쌀독을 몰래 뒤져보아도 쌀 한 톨 찾아 낼 수가 없었다.

조정에서 구휼미를 내려보냈다는데 이 또한 감감무소식.
하루하루 굶어 죽는 사람들이 늘어가는 그 때 장씨는 이상한 소문을 듣게 된다.
김만덕이란 상인이 자기 돈을 써 백성들에게 나눠줄 쌀을 육지에서 사온다는 거였다.

참 나, 요즘이 어느 때인데 자기 돈을 써 쌀을 나눠준단 말인가?!
장씨는 소문의 진상을 확인하기 위해 바닷가 나루터에 나가보기로 하는데....",0,0,0,0,0
160,제주,제주,더메이즈 제주점,사라진 요원 M107,추리,4.5,60,2016.12.24,2,5,http://www.themazex.co.kr/data/room/7.jpg,http://www.themazex.co.kr/theme/themaze/03/res01.php,"외국 주요 기관을 해킹하는 정보기관 'M'. 제주도에서 활동하던 천재 해커 M107는 어느 날 자취를 감춘다.
M107는 사라지기 직전 <임무 완료>라는 메시지를 남겨 놓는다.

사라진 요원 M107의 흔적을 쫓던 중 '의문의 요원들'과 마주쳐 사투 끝에 가까스로 그들을 따돌린다.
그리고 찾아낸 M107의 아지트.

당신에겐 M107이 숨겨둔 비밀을 풀어내고, 거대한 진실을 밝혀야 할 임무가 주어져 있다!",0,0,0,0,0
161,경상,진주,더지니어스,뉴마르코의 방,판타지,4,60,2020.3,2,5,http://www.xn--9i1bjk550bu3c7vg.com/data/editor/1702/a68d9c8cade71855afc4f9fbba7da244_1486036377_509.jpg,http://xn--9i1bjk550bu3c7vg.com/sub0101.html?theme=%EB%89%B4%EB%A7%88%EB%A5%B4%EC%BD%94%EC%9D%98%EB%B0%A9,"나는 평소와 같이 할아버지의 약을 지어 집을 방문했다.
그런데 방문이 열려 있고 할아버지는 사라지셨다.
당장 할아버지에게 약을 드려야 하는데...",0,0,0,0,0
162,경상,진주,더지니어스,생체실험실,잠입/탈출 스릴러,5,60,2016.6.17,2,5,http://xn--9i1bjk550bu3c7vg.com/data/editor/1604/21c83cb7378526f86db1dd5790a2a8c9_1461125497_3636.png,http://xn--9i1bjk550bu3c7vg.com/sub0101.html?theme=%EC%83%9D%EC%B2%B4%EC%8B%A4%ED%97%98%EC%8B%A4,"""이곳은 생체 실험실... 건너방 곳곳에서 비명소리가 메아리친다...""

간수가 돌아오기 전까지 동료들과 탈옥하라!",0,0,0,0,0
163,경상,진주,더지니어스,탐정사무소 검은 방,추리,4.5,60,2017.3.26,2,5,http://www.xn--9i1bjk550bu3c7vg.com/data/editor/1703/87749505625866811dd38dee439bd0bc_1490424258_5295.jpg,http://xn--9i1bjk550bu3c7vg.com/sub0101.html?theme=%ED%83%90%EC%A0%95%EC%82%AC%EB%AC%B4%EC%86%8C+%EA%B2%80%EC%9D%80%EB%B0%A9,잡히지 않은 공범을 잡기 위한 탐정과 경찰의 공조,0,0,0,0,0
164,경상,진주,더지니어스,레베카의 은밀한 초대,에로,4,60,2017.7.4,2,5,http://www.xn--9i1bjk550bu3c7vg.com/data/editor/1707/483b19e6b1e2e107de27004c5c0eb00e_1499165259_8105.jpg,https://xn--9i1bjk550bu3c7vg.com/sub0101.html?theme=%EB%A0%88%EB%B2%A0%EC%B9%B4%EC%9D%98+%EC%9D%80%EB%B0%80%ED%95%9C%EC%B4%88%EB%8C%80,"길다란 머리칼에 풍만한 가슴, 콜라병 몸매의 ""레베카""
어떤 남자라도 빠지지 않을 수 없을 치명적 매력의 그녀...

결국 우리는 만나기 시작했고 점점 더 사랑을 키웠지만
일주일 전부터 그녀와 연락이 되지 않는다.
걱정되는 마음에 찾아간 그녀의 집은 그의 상상을 뛰어넘게 되는데...",0,0,0,0,0
165,경상,진주,더지니어스,박씨네 라면가게,스릴러,5,60,2017.9.20,2,5,http://www.xn--9i1bjk550bu3c7vg.com/data/editor/2011/6bf2ca98b1361e64b899d62a490bd871_1605882277_6205.png,http://xn--9i1bjk550bu3c7vg.com/sub0101.html?theme=%EB%B0%95%EC%94%A8%EB%84%A4+%EB%9D%BC%EB%A9%B4%EA%B0%80%EA%B2%8C,"50년 전통의 일본 라멘 맛집,
맛의 비법을 구하기 위해 영업이 끝난 시간에 가게로 숨어 들어간다.

그러나 엄청난 비밀이 숨겨져 있다는 것을 발견하게 되는데...",0,0,0,0,0
166,전라,광주,더코드,나홀로 집에,동화 스릴러,4,60,2017.1.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EB%82%98%ED%99%80%EB%A1%9C%EC%A7%91%EC%97%90%ED%8F%AC%EC%8A%A4%ED%84%B0.png,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_05,"영화 속 주인공이 될 수 있는 기회!
지금 도전하세요!",1,0,0,0,0
167,전라,광주,더코드,탐정,범죄 추리 잠입/탈출,3,60,2017.1.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%ED%83%90%EC%A0%95%ED%8F%AC%EC%8A%A4%ED%84%B0.png,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_08,최강 범죄 추리극!,1,0,0,0,0
168,전라,광주,더코드,탈옥,액션 범죄,3,60,2017.1.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%ED%83%88%EC%98%A5%ED%8F%AC%EC%8A%A4%ED%84%B0.png,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_07,평범함을 거부하는 탈옥 스릴러,1,0,0,0,0
169,전라,광주,더코드,도둑들,잠입/탈출 범죄,4,60,2017.1.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EB%8F%84%EB%91%91%EB%93%A4%ED%8F%AC%EC%8A%A4%ED%84%B0.png,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_06,미술관의 그림은 누가 훔쳤을까?,1,0,0,0,0
170,전라,광주,더코드,도둑들,잠입/탈출 범죄,4,60,2017.1.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EB%8F%84%EB%91%91%EB%93%A4%ED%8F%AC%EC%8A%A4%ED%84%B0.png,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_06,미술관의 그림은 누가 훔쳤을까?,1,0,0,0,0
171,전라,광주,식스센스 방탈출,도둑들,잠입/탈출,4,60,2020.9.19,2,6,https://naverbooking-phinf.pstatic.net/20200921_199/1600675905611VmBkp_JPEG/%C0%FA%BF%EB%B7%AE1.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/414814/items/3595613,"유명화가의 희귀품만 전시해서 그 가치가 높은 미술관 몽블랑.
이 곳은 보안으로도 유명해 한번도 도둑 맞은 적이 없다.
당신은 이 곳을 털기위해 천재 해커 빌리와 손을 잡게 되고 빌리가 한 시간 동안 경비 시스템을 마비 시킬 수 있다는데...
자, 주어진 시간은 한 시간! 
미션~ 미술관을 털어라!",1,0,0,0,0
172,전라,광주,식스센스 방탈출,도둑들,잠입/탈출,4,60,2020.9.19,2,6,https://naverbooking-phinf.pstatic.net/20200921_199/1600675905611VmBkp_JPEG/%C0%FA%BF%EB%B7%AE1.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/414814/items/3595613,"유명화가의 희귀품만 전시해서 그 가치가 높은 미술관 몽블랑.
이 곳은 보안으로도 유명해 한번도 도둑 맞은 적이 없다.
당신은 이 곳을 털기위해 천재 해커 빌리와 손을 잡게 되고 빌리가 한 시간 동안 경비 시스템을 마비 시킬 수 있다는데...
자, 주어진 시간은 한 시간! 
미션~ 미술관을 털어라!",1,0,0,0,0
173,전라,광주,더코드,미생,감성 드라마,4,60,2019.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EB%AF%B8%EC%83%9D%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_04,당신은 어떻게 살고 있나요?,1,0,0,0,0
174,전라,광주,더코드,곤지암,공포,4,60,2019.2,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EA%B3%A4%EC%A7%80%EC%95%94%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_03,누군가는 희생해야 할 것이다.,1,0,0,0,0
175,전라,광주,더코드,경찰서를 털어라,잠입/탈출,5,60,2019.8,2,8,http://wanee8823.cafe24.com/upload_file/thema/%EA%B2%BD%EC%B0%B0%EC%84%9C%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_02,숨겨진 다이아를 찾아서!,1,0,0,0,0
176,전라,광주,더코드,타짜,잠입/탈출 범죄,4,60,2020.1.7,2,8,http://wanee8823.cafe24.com/upload_file/thema/%ED%83%80%EC%A7%9C%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,http://wanee8823.cafe24.com/sub/code_sub03.html?R_THEMA=esc_01,The war of flower,2,2.5,0,0,0
177,경상,경주,더코드 경주점,박물관: 도둑들,잠입/탈출,4,60,2022.4.30,2,6,http://thecode02.kr/data/goodsImages/GOODS3_20220504180836.jpg,http://thecode02.kr/booking/booking.php?theme_idx=3,"세계 최고의 도둑 ""X"" 에게 다음 의뢰가 들어왔다.
경주의 한 유적에서 발굴된 아시아 최대의 보물이 경주의 박물관으로 옮겨졌다는 소식.
인터폴에 쫓기는 X와 그를 잡기 위한 인터폴의 수사망...
하지만 X는 보물을 훔치기 위해 박물관에 잠입하게 되는데..",0,0,0,0,0
178,경상,경주,더코드 경주점,최부장의 비밀,추리,4,60,2022.4.30,2,6,http://thecode02.kr/data/goodsImages/GOODS3_20220504180824.jpg,http://thecode02.kr/booking/booking.php?theme_idx=2,"조세 5국 열혈 공무원 황 팀장. 불의를 보면 참지 못하는 그는
뛰어난 직감과 끈질긴 성격을 바탕으로 조세국의 최연소 팀장.
어느 날 익명의 제보자에게 걸어온 전화.
제보자는 믿고 따르는 최 부장의 비리를 고발하는데...",0,0,0,0,0
179,경상,경주,더코드 경주점,몽타주: 강력 1반,추리,4,60,2022.4.30,2,6,http://thecode02.kr/data/goodsImages/GOODS3_20220504180811.jpg,http://thecode02.kr/booking/booking.php?theme_idx=1,"지나가던 이웃이 발견한 여자는
두 손이 뒤로 묶인 채 눈이 가려져 있었다.
마지막 피해자이자, 유일한 목격자인 그녀.
최면을 통해 그날의 범인을 기억해내라",0,0,0,0,0
180,경상,경주,더코드 경주점,도박꾼: 마지막 배팅,범죄,5,60,2022.4.30,2,6,http://thecode02.kr/data/goodsImages/GOODS3_20220504175443.jpg,http://thecode02.kr/booking/booking.php?theme_idx=4,"지극히 평범한 회사원, 그리고 졸업은 앞둔 대학생으로 살고 있는 그들은 수년 전
전국 도박판을 휩쓴 전문도박팀.
2년 전 인천에서의 화투판을 마지막으로 그들은 도박판을 영원히 떠나기로 다 같이 약속한다.
어느 날 걸려온 전화... 연락이 되지 않던 친구가 도박판에 감금됐는다는 소식을 전해 듣게 되고
그들은 친구를 구하기 위해 다시 뭉치게 된다.",0,0,0,0,0
181,제주,제주,더코드 서귀포점,다시 시작된 살인사건,스릴러,4,60,2017.1.18,2,6,http://thecode06.kr/data/goodsImages/GOODS3_20160921065055.jpg,http://thecode06.kr/booking/booking.php?theme_idx=4,"코를 찌르는 나프탈렌 냄새와 구역질 나는 악취에 못 이겨 잠에서 깨어났다.
나는 여기 왜? 이곳은 도대체 어디?! 정신을 차리고 보니..
손목에는 수갑이 채워져 있고 출구로 보이는 문은 굳게 닫혀 있다.",0,0,0,0,0
182,제주,제주,더코드 서귀포점,재즈바 W: 위험한 거래,잠입/탈출 범죄,3,60,2017.1.18,2,6,http://thecode06.kr/data/goodsImages/GOODS3_20161017043550.jpg,http://thecode06.kr/booking/booking.php?theme_idx=1,"미국 전지역에 퍼진 마약 [ BLOW ]
잠입수사를 통해 불법거래의 단서를 잡아라",0,0,0,0,0
183,제주,제주,더코드 서귀포점,위자 보드: 위험한 장난,스릴러,5,60,2017.1.18,2,6,http://thecode06.kr/data/goodsImages/GOODS3_20161220140217.jpg,http://thecode06.kr/booking/booking.php?theme_idx=2,""" 이건 게임일 뿐이야.. 안그래? ""
악령을 부르는 게임.. 위자보드.. 어둠 속 악령이 이 집안에 숨어있다.",0,0,0,0,0
184,제주,제주,더코드 서귀포점,강력 1반 : 사라진 아이들,스릴러,4,60,2017.1.18,2,6,http://thecode06.kr/data/goodsImages/GOODS3_20161220142215.jpg,http://thecode06.kr/booking/booking.php?theme_idx=5,"강력 1반 : 연쇄 유괴사건
유괴사건이 일어난지 1년뒤.. 또 다시 한 아이가 흔적도 없이 사라진다..",0,0,0,0,0
185,제주,제주,더코드 서귀포점,세기의 명화를 훔치는 도둑들,잠입/탈출,3,60,2017.1.18,2,6,http://thecode06.kr/data/goodsImages/GOODS3_20160921064919.jpg,http://thecode06.kr/booking/booking.php?theme_idx=3,"한 달 전 "" X ""에게 의뢰가 들어왔다. 진짜 모나리자가 숨겨져 있는 곳을 알아냈다고..
프랑스 루브르 박물관에 전시되어 있는 명화 모나리자는 진품이 아니었다.
숲속 깊숙한 곳 수집가의 저택에 숨겨진 모나리자를 찾아내고 경찰이 오기전까지 경찰이 오기전까지 이 방을 벗어나야 한다.",0,0,0,0,0
186,서울,신림,더코드 신림점,아파트,스릴러,3,60,2017.5.10,2,6,http://thecode09.kr/data/goodsImages/GOODS3_20161206175007.jpg,http://thecode09.kr/booking/booking.php?theme_idx=3,"친한친구 미선에게서 현관문 앞에서 누가 서성이고 내방을 들여다보는 것 같다는 연락이 왔다.
걱정되는 마음에 다같이 미선의 집으로 갔지만 친구는 어딜 갔는지 보이지가 않고 행방을 알 수가 없다.
미선이가 무슨일을 당했고 어떤일이 있었는지 알아내야 한다.",1,0,0,0,0
