지역(대),지역(소),매장명,테마명,장르,난이도,시간,내용,최소인원,최대인원,메인사진,예약URL,오픈일,추천율,인원,유저_난이도,유저_공포도,유저_활동성
경상,부산,룸즈에이 부산남포점,낭랑카페,판타지 감성,3,60,"낭랑 카페는 오랫동안 존재해 왔습니다.
즐거운 방랑 이라는 뜻을 가진 낭랑 카페는 여러분이 아주 깊은 고민을 하며 걷거나 사색에 잠겨 걷거나 그것도 아니라면 정말 아무런 생각없이 멍하니 걸을 때 여러분 앞에 나타납니다.
믿거나 말거나 나폴레옹이나 베토벤도 저희 낭랑 카페를 방문한 적이 있습니다.
그들이 어떤 고민을 안고 낭랑 카페의 문을 열었을지는 아무도 모르는 일입니다.
낭랑카페에는 종업원이 없습니다. 하지만 여러분은 종업원이 없이도 최고의 음료수를 맛볼 수 있죠.
자, 이 수수께끼로 가득한 낭랑카페를 이용해 보시겠어요? 아니면 그냥 지나치시겠습니까?",1,5,http://www.roomsa.co.kr/upload_file/thema/%EB%82%AD%EB%9E%91%EC%B9%B4%ED%8E%98.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S5&R_THEMA=Roomsa_R4,2018.7.20,0,2,2.25,0,1.5
경상,부산,룸즈에이 부산남포점,시크릿 에이전트 (Secret Agent),잠입/탈출,4,60,"카디프에 위치해 있는 비밀안가.
양복점으로 운영 중이던 이곳이 적대 세력에 의해 공격 당하고 이곳을 관리하던 관리인 Merlin은 혼수 상태에 빠져버린다.
이 곳 어딘가에 일급 기밀 CD를 보관하는 장소가 있지만,
유일하게 비밀장소를 알고 있던 Merlin이 의식이 없기 때문에 요원들을 파견 하게 되는데...
일급 문서가 있는 CD를 찾아 사수하라!",1,5,http://www.roomsa.co.kr/upload_file/thema/%ED%82%B9%EC%8A%A4%EB%A7%A8.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S5&R_THEMA=Roomsa_R1,2018.7.20,0,1,3.8,0,1
경상,부산,룸즈에이 부산남포점,초콜릿 팩토리,판타지,5,60,"초콜릿 폭포가 흐르고 있다는 환상적인 숲이 있는 초콜릿 공장, 그 곳에는 공장장 윌리왕카가 있다.
자신만의 레시피가 직원들로 인해 유출된다는 사실을 알고,
공장문과 그의 마음까지..모두 닫아버린지 어느덧 50년이 흘렀다.
하지만 오늘! 빅뉴스가 터졌다.
윌리왕카가 전 세계에 단 5개만의 골든티켓을 왕카바에 숨겨 골든티켓을 찾은 사람에게 초콜릿공장을 견학시켜 주겠다는 속보이다!
환상적인 초콜릿공장! 그 곳으로 가기위해선 골든티켓이 필요하다.
하지만 가난한 나는 왕카바 한 개 조차 구하기 어렵다..",1,5,http://www.roomsa.co.kr/upload_file/thema/%EC%B4%88%EC%BD%9C%EB%A6%BF.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S5&R_THEMA=Roomsa_R10,2018.10.,0,0,0,0,0
경상,부산,룸즈에이 부산남포점,제인하우스,공포 스릴러,4,60,"구인 전단지를 통해 어떤 예술가의 집을 관리하게 되었다.
수제 인형을 제작하는 꽤 유명한 사람인데, 어린 딸의 죽음을 겪어서인지 어딘가 어두운 분위기가 있다.
사건은 주인이 집을 비운 사이에 일어났다.
주인은 자기가 없는 동안은 외출을 하거나 퇴근하라고 했지만 귀찮았던 나는 그 말을 듣지 않았고,
그의 집에서 시간을 보내다 퇴근 시간이 되어 집을 나가려 하니 문이 열리지 않는다.
평소에는 신경쓰지 않았던 인형이 날 바라보고 있는 것만 같다.",1,5,http://www.roomsa.co.kr/upload_file/thema/%EC%A0%9C%EC%9D%B8%ED%95%98%EC%9A%B0%EC%8A%A4.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S5&R_THEMA=Roomsa_R9,2018.7.20,0,2,3,2,0.5
경상,부산,룸즈에이 부산남포점,행방불냥,코미디,3,60,"고양이 돌보미 동아리 ‘캣홀릭’의 일원으로서의 첫 의뢰를 받은 나.
의뢰인의 집안 곳곳에는 집주인이 고양이를 얼마나 좋아하는지 알 수 있는 물건들이 보인다.
한참을 고양이와 관련된 물건을 살펴보던 중 느낀 뭔가 이상한 점.
이 집에 정작 돌볼 고양이가 보이지 않는다.
고양이 돌보미 최대의 위기! 내가 돌봐야할 고양이가 사라졌다!!",1,5,http://www.roomsa.co.kr/upload_file/thema/%ED%96%89%EB%B0%A9%EB%B6%88%EB%83%A5.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S5&R_THEMA=Roomsa_R5,2018.7.20,0,1,1,0,0
경상,부산,룸즈에이 부산서면점,히어로 아카데미,아케이드 액션,4,60,"어릴 적부터 나는 영화에서 나오는 슈퍼맨, 배트맨, 스파이더맨과 같은 영웅들이 어디엔가는 존재한다고 믿고, 그들을 동경해왔다.
나이가 들어서도 히어로를 꿈꾸는 나를 주변에서는 비웃었지만, 진정한 히어로는 그런 것 따위는 가볍게 무시할 수 있는 것이다.
그래서 나는 결심했다. 진짜 히어로가 되어 보이겠다고. 나는 히어로 아카데미를 졸업하고 히어로가 될 수 있을까?",2,7,http://www.roomsa.co.kr/upload_file/thema/%ED%9E%88%EC%96%B4%EB%A1%9C.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R7,2018.11.10,2.5,2,3.5,0,2
경상,부산,룸즈에이 부산서면점,너와 나의 이야기,감성,4,60,"너와 처음 만난 건, 달과 가장 가까운 골목길이었다.
박스 안에서 힘겹게 울음소리를 내던 네 모습을 아직 나는 기억한다.
이것은 너와의 처음부터 마지막까지를 다룬, 10년 동안의 이야기이다.",2,7,http://www.roomsa.co.kr/upload_file/thema/%EB%84%88%EC%99%80%20%EB%82%98%EC%9D%98%20%EC%9D%B4%EC%95%BC%EA%B8%B0.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R13,2018.12,1.65,3,3,0,0
경상,부산,룸즈에이 부산서면점,요정들의 술집,코미디 판타지,3,60,"할머니가 나보다도 어렸을 때, 우리 마을 숲 속에서의 모험을 전해들은 적이 있다.
술과 짓궂은 장난을 좋아하는 요정들이 동물들과 숲 속에서 함께 살고 있고, 그들만의 술집이 있다는 것.
그런데 가끔, 우리 할머니처럼 숲 속에서 길을 잃었다가 우연히 이 술집에 발견하는 경우가 있다.
해가 뉘엿뉘엿 지는 저녁, 숲속을 산책하다가 신비한 불빛에 이끌려 내가 이 오두막을 발견한 것처럼.",2,7,http://www.roomsa.co.kr/upload_file/thema/%EC%9A%94%EC%A0%95%EB%93%A4%EC%9D%98%EC%88%A0%EC%A7%91.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R6,2018.11.10,1.65,3,2.5,0,0
경상,부산,룸즈에이 부산서면점,아직 버리지 못한 지갑,감성,4,60,"내가 독립해서 산 후로, 이사하신 부모님의 집에 한번도 찾아가보지 못했다.
부모님의 갑작스러운 호출을 받고 주소를 찾아가 보았더니 잠깐 외출하셨는지 부모님은 계시지 않는다.
부모님이 돌아오실 때까지 추억이 담긴 부모님의 살림살이들을 하나씩 구경해보는데..",2,7,http://www.roomsa.co.kr/upload_file/thema/%EC%95%84%EC%A7%81%20%EB%B2%84%EB%A6%AC%EC%A7%80%EB%AA%BB%ED%95%9C%20%EC%A7%80%EA%B0%91.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R14,2018.12,0,1,0,0,0
경상,부산,룸즈에이 부산서면점,퍼펙트 플랜,잠입/탈출,5,60,"계획은 완벽했다. 익명의 의뢰에 따라 몇 개월간 시가지의 은행의 한 VIP 금고하나를 털 계획을 꾸며냈다.
그런데 범행을 얼마 앞두지 않은 어느 날, 갑작스런 의뢰인의 명령으로 팀에서 빠지게 되었다.
나는 그들의 계획을 가로채 성공적으로 이 일을 끝내고 손을 터는 것으로 복수를 하기로 했다.",2,7,http://www.roomsa.co.kr/upload_file/thema/%ED%8D%BC%ED%8C%A9%ED%8A%B8%20%ED%94%8C%EB%9E%9C.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R12,2018.12,2.5,2,0,0,0
경상,부산,룸즈에이 부산서면점,프레임 하이커,판타지,5,60,"소파에 앉아 세계 곳곳의 사진이 담긴 액자를 감상하는 취미를 가진 나는 벽난로에서 타는 불을 바라보고 있다가 깜박 잠이 들곤 했다.
그렇게 잠이 들면 방에 걸린 수많은 액자들과 관련된 기묘한 꿈을 꾸었다.
여느 때와 다름없이 잠에 든 나는 문득, 이것이 정말 꿈인지 아닌지 혼동되기 시작했다.",2,7,http://www.roomsa.co.kr/upload_file/thema/%ED%94%84%EB%A0%88%EC%9E%84%ED%95%98%EC%9D%B4%EC%BB%A4.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S6&R_THEMA=Roomsa_R11,2018.11.10,0,1,0,0,0
경기,수원,룸즈에이 수원역 2호점,평화로운 에이마트,액션,4,70,오늘도 평화로운 에이마트. 정신없이 바쁜 하루를 잘 보낼 수 있을까?,2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9-%ED%8F%AC%EC%8A%A4%ED%84%B0-%EB%B3%80%ED%99%98%EC%9A%A9_%EC%97%90%EC%9D%B4%EB%A7%88%ED%8A%B8.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S20&R_THEMA=Roomsa_R57,2022.5.26,4.3,21,3,0,2.99
경기,수원,룸즈에이 수원역 2호점,슬기로운 지구생활,잠입/탈출,4,70,훔치는 거 아닙니다. 대의를 위해 빌리는 겁니다.,2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S20&R_THEMA=Roomsa_R58,2022.5.26,2.5,12,3.22,0,2.58
경기,수원,룸즈에이 수원역 2호점,귀빈(손님대접),공포,4,60,"깊은 산속, 길을 헤매다 어느 초가집에 발길이 닿은 선비는 하룻밤 신세를 지기로 하는데..",2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EA%B7%80%EB%B9%88.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S20&R_THEMA=Roomsa_R60,2022.7.7,2.15,7,3,2.75,1.17
경기,수원,룸즈에이 수원역 2호점,Hotel California (호텔 캘리포니아),스릴러,4,60,"1976년 미국에서만 1,700만 장 이상, 세계적으로는 3,500만 장 이상의 판매량을 기록한 엄청난 히트곡 <호텔 캘리포니아>
이 곡에 대한 해석은 여러 가지지만, 나는 아무도 생각하지 못한 비밀을 품고 있을 거라는 하나의 가설로 접근한다.
이건 무언가를 가리키는 하나의 암호문일 거라고.",2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(29).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S20&R_THEMA=Roomsa_R61,2022.8.2,3.75,12,4.33,0.06,1
경기,수원,룸즈에이 수원역점,띵가띵가,코미디,3,60,나는 맨날 빵점이다. 공부는 정말 싫다.,2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(24).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S19&R_THEMA=Roomsa_R39,2021.11.20,2.3,13,2.67,0,0.5
경기,수원,룸즈에이 수원역점,필활,역사 잠입/탈출,4,70,"19세기 조선, 팔도에서 최고로 손꼽히는 민간 해결사로 유명했던 당신.
어느 날, 날벼락같이 들이닥친 포졸들에게 잡혀 궁 내의 감옥에 갇히게 된다.
무슨 죄로 잡혀온 지도 모르는 당신에게 한 통의 서신이 도착한다.",2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(2).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S19&R_THEMA=Roomsa_R17,2021.11.20,3.9,18,2.75,0,0.5
경기,수원,룸즈에이 수원역점,전지적 작가시점,로맨스,4,60,??? : 작가님 ~ 마감이 코앞인데... 아직인가요? 큰.일.났.다.,2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EC%A0%84%EC%A7%80%EC%A0%81-%EC%9E%91%EA%B0%80%EC%8B%9C%EC%A0%90.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S19&R_THEMA=Roomsa_R48,2021.11.20,2.5,10,4.05,0,0.67
경기,수원,룸즈에이 수원역점,우당탕탕,기타,4,60,얌전히 있는 것은 너무 어려따.,2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EC%9A%B0%EB%8B%B9%ED%83%95%ED%83%95.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S19&R_THEMA=Roomsa_R55,2021.12.2,2.75,11,2.33,1,0.5
경기,안양,룸즈에이 안양범계점,띵가띵가,코미디,3,60,나는 맨날 빵점이다. 공부는 정말 싫다.,2,6,http://www.roomsa.co.kr/upload_file/thema/maintheme(24).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S2&R_THEMA=Roomsa_R39,2021.7.10,3.35,3,2,0,0
경기,안양,룸즈에이 안양범계점,뽀득뽀득,코미디,4,60,우리 아빠는 술만 마시면 맨날 목욕탕에 가자고 한다. 목욕은 정말 싫다.,2,6,http://www.roomsa.co.kr/upload_file/thema/maintheme(7).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S2&R_THEMA=Roomsa_R22,2021.7.10,1.65,3,2.5,0,1
경기,안양,룸즈에이 안양범계점,커밍순,드라마,4,60,당신에게도 이루고 싶은 꿈이 있나요?,2,6,http://www.roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EC%BB%A4%EB%B0%8D%EC%88%9C_0228(1).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S2&R_THEMA=Roomsa_R45,2021.7.10,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,시크릿 에이전트 (Secret Agent),잠입/탈출,5,60,"카디프에 위치해 있는 비밀안가.
양복점으로 운영 중이던 이곳이 적대 세력에 의해 공격 당하고 이곳을 관리하던 관리인 Merlin은 혼수 상태에 빠져버린다.
이 곳 어딘가에 일급 기밀 CD를 보관하는 장소가 있지만,
유일하게 비밀장소를 알고 있던 Merlin이 의식이 없기 때문에 요원들을 파견 하게 되는데...
일급 문서가 있는 CD를 찾아 사수하라!",3,5,http://www.roomsa.co.kr/upload_file/thema/%ED%82%B9%EC%8A%A4%EB%A7%A8(1).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R40,2017.9,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,안개꽃,감성 로맨스 드라마,4,60,"화가인 그가 내게서 떠나간지 어느덧 한 달, 나는 여전히 그와의 시간 속에 머물러 있다.
그리움과 원망을 가득 안고 골목길을 걷던 어느 날,
밤공기를 들이마시며 한 걸음씩 내딛던 나는 작은 골목길과는 어울리지 않는 전시관을 보게 되었다.
처음 보는 전시관이었지만 어디선가 그의 향기가 흘러나오는 듯 했고,
그 추억 속의 향기에 이끌려 전시회장 안으로 들어서게 되었다.",2,5,http://www.roomsa.co.kr/upload_file/thema/%EC%95%88%EA%B0%9C%EA%BD%83.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R2,2017.9,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,타임 키퍼,판타지,4,60,나에게는 세상의 시간을 관리해야 하는 중요한 임무가 있다.,2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(19).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R34,2020.6,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,뽀득뽀득,코미디,4,60,우리 아빠는 술만 마시면 맨날 목욕탕에 가자고 한다. 목욕은 정말 싫다.,2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(7).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R22,2020.5.1,1.65,3,0,0,0
경기,의정부,룸즈에이 의정부점,낭랑카페,판타지 감성,3,60,"낭랑 카페는 오랫동안 존재해 왔습니다.
즐거운 방랑 이라는 뜻을 가진 낭랑 카페는 여러분이 아주 깊은 고민을 하며 걷거나 사색에 잠겨 걷거나 그것도 아니라면 정말 아무런 생각없이 멍하니 걸을 때 여러분 앞에 나타납니다.
믿거나 말거나 나폴레옹이나 베토벤도 저희 낭랑 카페를 방문한 적이 있습니다.
그들이 어떤 고민을 안고 낭랑 카페의 문을 열었을지는 아무도 모르는 일입니다.
낭랑카페에는 종업원이 없습니다. 하지만 여러분은 종업원이 없이도 최고의 음료수를 맛볼 수 있죠.
자, 이 수수께끼로 가득한 낭랑카페를 이용해 보시겠어요? 아니면 그냥 지나치시겠습니까?",2,5,http://www.roomsa.co.kr/upload_file/thema/%EB%82%AD%EB%9E%91%EC%B9%B4%ED%8E%98.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R4,2020.5.1,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,반짝반짝,잠입/탈출,4,60,반짝거리는 물건을 터는 대도. 오늘은 어떤 물건을 훔쳐볼까?,2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(16).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R31,2020.5.1,0,0,0,0,0
경기,의정부,룸즈에이 의정부점,이상한 돈가스,코미디,4,60,포도알 스티커를 다 모으면 엄마가 맛있는 돈가스를 사준대!,2,5,http://www.roomsa.co.kr/upload_file/thema/maintheme(18).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S13&R_THEMA=Roomsa_R33,2020.5.1,0,0,0,0,0
경기,고양,룸즈에이 일산라페스타점,행방불냥,코미디,3,60,"고양이 돌보미 동아리 ‘캣홀릭’의 일원으로서의 첫 의뢰를 받은 나.
의뢰인의 집안 곳곳에는 집주인이 고양이를 얼마나 좋아하는지 알 수 있는 물건들이 보인다.
한참을 고양이와 관련된 물건을 살펴보던 중 느낀 뭔가 이상한 점.
이 집에 정작 돌볼 고양이가 보이지 않는다.
고양이 돌보미 최대의 위기! 내가 돌봐야할 고양이가 사라졌다!!",1,6,http://www.roomsa.co.kr/upload_file/thema/%ED%96%89%EB%B0%A9%EB%B6%88%EB%83%A5.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S18&R_THEMA=Roomsa_R5,2018.5,5,2,1.5,0,3
경기,고양,룸즈에이 일산라페스타점,히어로 아카데미,아케이드 액션,4,60,"어릴 적부터 나는 영화에서 나오는 슈퍼맨, 배트맨, 스파이더맨과 같은 영웅들이 어디엔가는 존재한다고 믿고, 그들을 동경해왔다.
나이가 들어서도 히어로를 꿈꾸는 나를 주변에서는 비웃었지만, 진정한 히어로는 그런 것 따위는 가볍게 무시할 수 있는 것이다.
그래서 나는 결심했다. 진짜 히어로가 되어 보이겠다고. 나는 히어로 아카데미를 졸업하고 히어로가 될 수 있을까?",1,6,http://www.roomsa.co.kr/upload_file/thema/%ED%9E%88%EC%96%B4%EB%A1%9C.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S18&R_THEMA=Roomsa_R7,2018.6.9,0,0,0,0,0
경기,고양,룸즈에이 일산라페스타점,안개꽃,감성 로맨스 드라마,4,60,"화가인 그가 내게서 떠나간지 어느덧 한 달, 나는 여전히 그와의 시간 속에 머물러 있다.
그리움과 원망을 가득 안고 골목길을 걷던 어느 날,
밤공기를 들이마시며 한 걸음씩 내딛던 나는 작은 골목길과는 어울리지 않는 전시관을 보게 되었다.
처음 보는 전시관이었지만 어디선가 그의 향기가 흘러나오는 듯 했고,
그 추억 속의 향기에 이끌려 전시회장 안으로 들어서게 되었다.",1,6,http://www.roomsa.co.kr/upload_file/thema/%EC%95%88%EA%B0%9C%EA%BD%83.jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S18&R_THEMA=Roomsa_R2,2018.5,0,0,0,0,0
경기,고양,룸즈에이 일산라페스타점,낭랑카페,판타지 감성,4,60,"낭랑 카페는 오랫동안 존재해 왔습니다.
즐거운 방랑 이라는 뜻을 가진 낭랑 카페는 여러분이 아주 깊은 고민을 하며 걷거나 사색에 잠겨 걷거나 그것도 아니라면 정말 아무런 생각없이 멍하니 걸을 때 여러분 앞에 나타납니다.
믿거나 말거나 나폴레옹이나 베토벤도 저희 낭랑 카페를 방문한 적이 있습니다.
그들이 어떤 고민을 안고 낭랑 카페의 문을 열었을지는 아무도 모르는 일입니다.
낭랑카페에는 종업원이 없습니다. 하지만 여러분은 종업원이 없이도 최고의 음료수를 맛볼 수 있죠.
자, 이 수수께끼로 가득한 낭랑카페를 이용해 보시겠어요? 아니면 그냥 지나치시겠습니까?",1,6,http://www.roomsa.co.kr/upload_file/thema/maintheme(25).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S18&R_THEMA=Roomsa_R41,2018.5,0,1,2.5,0,5
경기,고양,룸즈에이 일산웨스턴돔점,반짝반짝,잠입/탈출,4,60,반짝거리는 물건을 터는 대도. 오늘은 어떤 물건을 훔쳐볼까?,2,6,http://www.roomsa.co.kr/upload_file/thema/maintheme(16).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S12&R_THEMA=Roomsa_R31,2020.4.15,2.5,2,0,0,0
경기,고양,룸즈에이 일산웨스턴돔점,뽀득뽀득,코미디,4,60,우리 아빠는 술만 마시면 맨날 목욕탕에 가자고 한다. 목욕은 정말 싫다.,2,6,http://www.roomsa.co.kr/upload_file/thema/maintheme(7).jpg,http://www.roomsa.co.kr/sub/sub04.asp?R_JIJEM=S12&R_THEMA=Roomsa_R22,2020.4.15,0,0,0,0,0
